,id,group,score,outcome
4225,7525,whites,4,False
4226,7526,whites,3,True
4227,7530,blacks,9,False
4228,7531,blacks,2,True
4229,7534,whites,1,True
4230,7535,blacks,3,True
4231,7536,whites,1,False
4232,7538,blacks,1,False
4233,7540,blacks,8,True
4234,7541,whites,1,False
4235,7542,blacks,8,True
4236,7545,whites,5,False
4237,7546,whites,10,False
4238,7547,whites,2,False
4239,7548,blacks,1,False
4240,7551,blacks,2,True
4241,7555,whites,1,False
4242,7556,whites,6,False
4243,7559,whites,3,False
4244,7560,whites,7,True
4245,7561,whites,9,False
4246,7562,blacks,6,False
4247,7563,whites,3,False
4248,7564,whites,3,False
4249,7567,blacks,6,False
4250,7568,blacks,5,False
4251,7570,blacks,1,False
4252,7571,blacks,2,False
4253,7572,whites,6,True
4254,7573,blacks,9,True
4255,7574,whites,1,False
4256,7576,blacks,10,True
4257,7578,blacks,2,False
4258,7580,whites,8,True
4259,7581,blacks,1,True
4260,7587,blacks,10,True
4261,7589,blacks,3,True
4262,7591,blacks,9,True
4263,7596,blacks,2,False
4264,7602,blacks,7,True
4265,7604,whites,1,False
4266,7605,blacks,1,True
4267,7606,whites,6,True
4268,7607,blacks,3,False
4269,7611,whites,7,True
4270,7612,whites,1,True
4271,7615,blacks,1,False
4272,7620,blacks,3,False
4273,7622,blacks,10,True
4274,7624,whites,6,True
4275,7631,whites,5,True
4276,7634,blacks,1,False
4277,7635,whites,1,False
4278,7636,blacks,2,False
4279,7639,blacks,3,False
4280,7640,whites,7,True
4281,7642,blacks,7,False
4282,7644,blacks,8,False
4283,7645,blacks,1,True
4284,7647,blacks,4,False
4285,7648,blacks,3,False
4286,7649,blacks,1,True
4287,7650,whites,4,True
4288,7652,blacks,8,True
4289,7653,blacks,7,True
4290,7654,blacks,4,False
4291,7659,whites,4,False
4292,7660,blacks,2,False
4293,7661,whites,9,True
4294,7663,whites,1,False
4295,7667,whites,2,False
4296,7669,blacks,1,False
4297,7670,blacks,7,True
4298,7673,blacks,1,False
4299,7674,blacks,5,True
4300,7675,whites,7,True
4301,7676,whites,1,True
4302,7677,whites,3,False
4303,7678,blacks,7,True
4304,7679,whites,3,True
4305,7680,whites,1,False
4306,7682,blacks,8,False
4307,7683,blacks,7,True
4308,7688,blacks,8,False
4309,7689,blacks,8,True
4310,7690,whites,3,True
4311,7692,whites,4,False
4312,7693,blacks,7,True
4313,7694,blacks,1,False
4314,7697,blacks,2,False
4315,7698,blacks,8,True
4316,7699,blacks,2,True
4317,7700,blacks,10,True
4318,7703,blacks,5,True
4319,7704,blacks,7,False
4320,7705,whites,1,False
4321,7710,whites,8,True
4322,7711,blacks,3,False
4323,7712,blacks,5,False
4324,7714,blacks,4,True
4325,7717,blacks,7,True
4326,7720,blacks,1,True
4327,7721,blacks,6,True
4328,7722,blacks,9,True
4329,7725,blacks,1,False
4330,7726,whites,2,False
4331,7728,blacks,9,True
4332,7730,whites,2,True
4333,7732,blacks,2,True
4334,7733,blacks,2,True
4335,7734,blacks,4,True
4336,7735,whites,2,False
4337,7736,blacks,3,False
4338,7737,whites,2,False
4339,7738,whites,2,False
4340,7740,blacks,6,False
4341,7741,blacks,7,True
4342,7744,whites,2,True
4343,7745,whites,7,False
4344,7752,whites,7,True
4345,7753,blacks,1,False
4346,7754,whites,4,True
4347,7759,blacks,7,True
4348,7760,blacks,10,True
4349,7762,whites,7,True
4350,7763,blacks,1,False
4351,7766,whites,7,True
4352,7768,whites,1,False
4353,7770,blacks,5,False
4354,7772,blacks,6,True
4355,7774,whites,10,True
4356,7775,blacks,1,False
4357,7780,blacks,2,True
4358,7781,blacks,8,True
4359,7785,blacks,9,True
4360,7786,blacks,5,False
4361,7788,blacks,6,True
4362,7790,blacks,8,True
4363,7791,blacks,9,True
4364,7792,blacks,5,False
4365,7794,whites,2,False
4366,7796,blacks,8,True
4367,7797,whites,1,True
4368,7799,blacks,8,True
4369,7800,blacks,2,False
4370,7804,blacks,6,True
4371,7806,whites,3,False
4372,7807,whites,8,True
4373,7808,blacks,2,True
4374,7809,whites,7,True
4375,7811,whites,1,False
4376,7812,blacks,10,True
4377,7813,blacks,6,False
4378,7815,whites,6,True
4379,7818,whites,5,False
4380,7819,blacks,9,True
4381,7820,blacks,2,True
4382,7821,whites,8,False
4383,7823,whites,9,True
4384,7825,blacks,8,True
4385,7830,blacks,5,True
4386,7832,blacks,6,True
4387,7834,blacks,2,False
4388,7835,blacks,3,True
4389,7837,whites,2,False
4390,7838,blacks,3,True
4391,7840,whites,2,False
4392,7842,blacks,1,False
4393,7843,whites,1,False
4394,7847,whites,1,False
4395,7848,whites,5,False
4396,7852,whites,5,True
4397,7853,blacks,2,True
4398,7856,whites,7,True
4399,7864,blacks,1,False
4400,7865,blacks,6,True
4401,7867,blacks,3,False
4402,7868,blacks,3,False
4403,7869,blacks,5,True
4404,7871,blacks,4,True
4405,7874,whites,2,True
4406,7875,blacks,9,True
4407,7881,blacks,3,False
4408,7882,whites,2,False
4409,7884,whites,2,True
4410,7889,whites,3,True
4411,7890,blacks,8,False
4412,7891,blacks,1,True
4413,7894,blacks,8,False
4414,7895,whites,1,False
4415,7896,blacks,7,True
4416,7897,whites,5,True
4417,7898,blacks,3,False
4418,7900,blacks,9,True
4419,7901,whites,7,True
4420,7902,whites,1,False
4421,7903,blacks,1,False
4422,7904,blacks,9,False
4423,7906,blacks,5,True
4424,7908,blacks,9,True
4425,7909,blacks,4,False
4426,7910,blacks,4,False
4427,7912,whites,4,True
4428,7913,blacks,8,False
4429,7914,whites,1,False
4430,7915,blacks,2,False
4431,7916,blacks,7,False
4432,7917,blacks,8,False
4433,7919,blacks,8,True
4434,7920,blacks,4,False
4435,7922,blacks,6,False
4436,7923,whites,7,True
4437,7928,whites,6,False
4438,7929,blacks,1,False
4439,7930,whites,5,True
4440,7931,blacks,2,False
4441,7932,blacks,2,False
4442,7936,whites,5,True
4443,7942,blacks,8,True
4444,7944,whites,1,False
4445,7945,whites,2,False
4446,7946,whites,2,False
4447,7948,blacks,6,False
4448,7949,whites,1,False
4449,7952,blacks,6,False
4450,7955,blacks,7,True
4451,7958,whites,2,False
4452,7960,whites,1,True
4453,7962,blacks,1,False
4454,7964,blacks,1,False
4455,7966,blacks,10,True
4456,7968,blacks,6,True
4457,7971,whites,5,True
4458,7972,whites,1,False
4459,7973,blacks,6,False
4460,7974,blacks,1,True
4461,7975,whites,10,True
4462,7976,whites,8,True
4463,7977,blacks,9,False
4464,7979,whites,6,True
4465,7981,whites,7,False
4466,7983,blacks,4,False
4467,7985,blacks,4,False
4468,7986,blacks,4,True
4469,7987,whites,9,True
4470,7988,blacks,3,True
4471,7989,blacks,7,True
4472,7991,blacks,7,False
4473,7992,whites,7,True
4474,7993,whites,6,True
4475,7997,blacks,8,True
4476,8000,blacks,3,True
4477,8002,blacks,7,False
4478,8003,whites,1,False
4479,8004,whites,6,True
4480,8007,blacks,9,False
4481,8008,blacks,5,False
4482,8009,blacks,9,True
4483,8010,whites,4,False
4484,8014,blacks,3,True
4485,8016,blacks,6,True
4486,8018,whites,7,True
4487,8019,whites,2,False
4488,8021,whites,2,False
4489,8022,blacks,5,True
4490,8023,blacks,3,False
4491,8024,blacks,5,True
4492,8026,blacks,1,True
4493,8027,whites,1,True
4494,8028,whites,10,True
4495,8030,blacks,8,True
4496,8031,blacks,8,True
4497,8032,whites,1,False
4498,8035,blacks,9,True
4499,8038,blacks,1,False
4500,8039,whites,2,False
4501,8040,blacks,3,False
4502,8045,whites,9,True
4503,8046,blacks,10,True
4504,8047,blacks,2,False
4505,8048,whites,3,False
4506,8049,whites,1,False
4507,8050,whites,2,False
4508,8052,blacks,8,True
4509,8053,blacks,7,True
4510,8054,blacks,4,False
4511,8056,blacks,1,False
4512,8059,whites,3,False
4513,8060,whites,1,False
4514,8061,whites,6,False
4515,8062,blacks,8,True
4516,8063,whites,2,False
4517,8065,blacks,2,True
4518,8066,whites,3,True
4519,8068,whites,8,False
4520,8071,whites,4,False
4521,8072,blacks,9,True
4522,8075,blacks,3,False
4523,8077,blacks,3,False
4524,8078,whites,1,False
4525,8081,whites,7,True
4526,8082,blacks,8,True
4527,8084,whites,2,False
4528,8085,blacks,7,True
4529,8087,whites,1,True
4530,8090,whites,2,True
4531,8091,blacks,1,True
4532,8093,blacks,5,False
4533,8094,whites,1,False
4534,8095,whites,2,True
4535,8097,blacks,5,True
4536,8098,blacks,5,False
4537,8099,whites,1,False
4538,8100,blacks,3,True
4539,8104,blacks,6,False
4540,8105,blacks,9,True
4541,8106,blacks,1,True
4542,8107,whites,1,False
4543,8110,whites,5,False
4544,8111,blacks,8,True
4545,8112,blacks,1,False
4546,8113,blacks,10,True
4547,8114,blacks,8,True
4548,8116,whites,4,False
4549,8117,whites,6,True
4550,8118,blacks,6,False
4551,8119,blacks,5,False
4552,8120,blacks,10,False
4553,8121,blacks,1,False
4554,8124,whites,2,True
4555,8125,whites,4,False
4556,8126,blacks,7,True
4557,8129,blacks,9,True
4558,8130,blacks,1,False
4559,8132,blacks,5,False
4560,8133,blacks,6,True
4561,8134,whites,7,True
4562,8136,whites,1,True
4563,8137,blacks,1,False
4564,8138,blacks,1,False
4565,8140,blacks,10,True
4566,8141,whites,4,False
4567,8142,blacks,5,True
4568,8145,blacks,8,True
4569,8146,blacks,9,False
4570,8147,blacks,8,True
4571,8148,whites,1,False
4572,8149,whites,3,False
4573,8150,blacks,5,False
4574,8153,whites,1,False
4575,8154,blacks,8,False
4576,8155,whites,1,False
4577,8157,whites,3,False
4578,8160,whites,5,False
4579,8161,blacks,5,False
4580,8163,blacks,5,True
4581,8164,blacks,3,False
4582,8168,blacks,4,True
4583,8169,blacks,3,False
4584,8171,whites,2,False
4585,8172,blacks,2,True
4586,8173,whites,5,True
4587,8174,blacks,2,False
4588,8179,whites,4,True
4589,8182,blacks,7,False
4590,8183,whites,1,True
4591,8184,whites,2,True
4592,8185,blacks,4,True
4593,8187,blacks,10,True
4594,8188,whites,10,False
4595,8189,whites,1,False
4596,8191,blacks,4,False
4597,8193,blacks,5,True
4598,8195,blacks,9,False
4599,8196,whites,5,True
4600,8197,whites,2,True
4601,8201,whites,9,True
4602,8203,blacks,9,True
4603,8204,blacks,7,False
4604,8205,whites,2,True
4605,8207,whites,2,True
4606,8210,blacks,3,False
4607,8211,whites,1,False
4608,8212,whites,1,False
4609,8214,blacks,6,True
4610,8216,blacks,3,False
4611,8218,whites,3,False
4612,8219,blacks,3,True
4613,8222,whites,5,True
4614,8223,whites,10,False
4615,8225,whites,1,False
4616,8226,whites,6,True
4617,8230,whites,3,False
4618,8231,blacks,1,False
4619,8232,blacks,6,True
4620,8235,blacks,9,True
4621,8239,blacks,10,False
4622,8240,blacks,2,False
4623,8245,whites,1,False
4624,8247,blacks,2,False
4625,8248,whites,7,True
4626,8249,whites,6,True
4627,8250,blacks,10,True
4628,8253,blacks,3,False
4629,8256,blacks,3,True
4630,8257,blacks,7,False
4631,8258,blacks,7,True
4632,8259,blacks,1,False
4633,8261,blacks,8,False
4634,8262,whites,6,True
4635,8263,blacks,2,False
4636,8264,blacks,3,True
4637,8265,blacks,3,False
4638,8266,blacks,7,False
4639,8267,blacks,3,True
4640,8268,whites,3,False
4641,8269,blacks,9,True
4642,8278,blacks,6,True
4643,8280,blacks,6,False
4644,8281,whites,3,False
4645,8283,whites,6,True
4646,8284,blacks,9,True
4647,8285,blacks,6,True
4648,8287,whites,7,True
4649,8288,blacks,5,False
4650,8289,whites,6,False
4651,8290,blacks,10,True
4652,8291,blacks,1,False
4653,8292,blacks,10,True
4654,8294,whites,1,False
4655,8296,whites,6,False
4656,8298,whites,2,False
4657,8299,blacks,4,False
4658,8303,blacks,4,False
4659,8304,whites,10,False
4660,8306,blacks,9,True
4661,8307,blacks,6,False
4662,8308,blacks,7,True
4663,8309,blacks,5,False
4664,8311,whites,6,False
4665,8312,blacks,6,False
4666,8314,blacks,9,False
4667,8315,blacks,6,True
4668,8318,blacks,1,False
4669,8321,blacks,6,True
4670,8322,blacks,9,True
4671,8325,blacks,10,True
4672,8326,whites,5,True
4673,8328,whites,8,True
4674,8340,whites,1,False
4675,8341,whites,5,False
4676,8344,blacks,8,True
4677,8347,whites,2,False
4678,8348,whites,1,False
4679,8349,blacks,1,False
4680,8350,blacks,7,True
4681,8353,blacks,4,True
4682,8354,whites,8,True
4683,8355,blacks,4,False
4684,8356,whites,4,True
4685,8357,blacks,3,True
4686,8358,blacks,6,False
4687,8359,whites,8,True
4688,8360,blacks,9,True
4689,8361,blacks,7,False
4690,8362,whites,6,True
4691,8365,blacks,3,False
4692,8367,blacks,10,True
4693,8369,whites,2,False
4694,8373,whites,3,False
4695,8375,blacks,8,True
4696,8378,whites,10,True
4697,8380,whites,6,True
4698,8381,blacks,4,False
4699,8384,blacks,3,False
4700,8386,blacks,5,False
4701,8389,whites,9,False
4702,8390,whites,3,False
4703,8394,blacks,3,True
4704,8396,blacks,10,True
4705,8399,blacks,9,True
4706,8401,whites,9,True
4707,8403,blacks,4,True
4708,8404,whites,1,False
4709,8405,blacks,4,False
4710,8406,whites,8,True
4711,8407,whites,3,True
4712,8408,whites,2,False
4713,8410,blacks,10,True
4714,8411,blacks,6,False
4715,8413,blacks,5,True
4716,8415,whites,6,False
4717,8416,blacks,3,False
4718,8418,whites,7,False
4719,8419,blacks,1,False
4720,8421,blacks,7,False
4721,8422,whites,8,True
4722,8423,blacks,2,False
4723,8424,whites,8,True
4724,8425,blacks,5,True
4725,8426,whites,1,False
4726,8428,whites,6,True
4727,8432,blacks,9,True
4728,8434,blacks,8,True
4729,8435,blacks,2,False
4730,8437,blacks,1,False
4731,8438,whites,10,True
4732,8440,whites,4,False
4733,8448,blacks,3,False
4734,8449,whites,3,True
4735,8450,whites,3,True
4736,8452,whites,3,False
4737,8456,blacks,3,False
4738,8457,blacks,2,False
4739,8458,whites,1,False
4740,8462,whites,5,False
4741,8463,blacks,5,False
4742,8465,blacks,4,False
4743,8467,blacks,5,True
4744,8468,blacks,1,False
4745,8469,blacks,4,True
4746,8471,blacks,4,True
4747,8472,blacks,10,True
4748,8473,whites,7,True
4749,8475,whites,2,False
4750,8476,whites,1,False
4751,8477,blacks,4,False
4752,8478,whites,7,False
4753,8479,blacks,4,True
4754,8482,blacks,9,False
4755,8483,blacks,5,False
4756,8484,whites,3,True
4757,8485,whites,1,True
4758,8486,blacks,9,True
4759,8487,whites,8,False
4760,8488,blacks,5,False
4761,8492,blacks,10,True
4762,8494,whites,2,False
4763,8496,whites,3,True
4764,8500,blacks,7,True
4765,8501,blacks,10,True
4766,8503,blacks,2,False
4767,8504,whites,6,True
4768,8505,blacks,9,True
4769,8508,blacks,2,False
4770,8511,whites,3,False
4771,8512,blacks,9,True
4772,8514,whites,1,True
4773,8515,blacks,2,False
4774,8517,blacks,3,True
4775,8518,blacks,10,True
4776,8520,blacks,6,True
4777,8524,blacks,5,False
4778,8526,blacks,9,False
4779,8527,whites,1,True
4780,8528,blacks,2,False
4781,8532,blacks,2,False
4782,8533,blacks,5,False
4783,8534,whites,5,True
4784,8535,blacks,4,True
4785,8539,blacks,6,False
4786,8543,blacks,10,True
4787,8544,whites,1,True
4788,8546,whites,5,False
4789,8548,blacks,9,True
4790,8551,whites,1,False
4791,8552,blacks,10,True
4792,8554,blacks,4,True
4793,8558,blacks,1,True
4794,8559,blacks,9,True
4795,8560,whites,1,False
4796,8565,blacks,10,True
4797,8568,blacks,5,True
4798,8569,whites,1,True
4799,8570,whites,6,True
4800,8572,blacks,5,False
4801,8574,whites,2,False
4802,8575,blacks,2,False
4803,8576,blacks,4,True
4804,8577,whites,1,False
4805,8578,whites,5,True
4806,8579,blacks,1,False
4807,8580,blacks,9,False
4808,8583,blacks,8,True
4809,8586,blacks,1,False
4810,8589,whites,1,False
4811,8594,whites,7,True
4812,8595,whites,4,False
4813,8596,blacks,4,True
4814,8597,blacks,10,False
4815,8598,blacks,7,True
4816,8601,blacks,9,True
4817,8602,whites,7,True
4818,8604,blacks,6,False
4819,8605,blacks,3,False
4820,8606,blacks,7,True
4821,8608,blacks,6,False
4822,8609,blacks,6,False
4823,8610,whites,2,False
4824,8611,blacks,4,True
4825,8612,blacks,9,True
4826,8613,whites,2,False
4827,8616,whites,3,False
4828,8617,blacks,5,False
4829,8619,whites,3,False
4830,8621,blacks,2,False
4831,8622,blacks,8,True
4832,8625,blacks,2,False
4833,8626,whites,8,True
4834,8627,blacks,4,False
4835,8630,blacks,8,True
4836,8633,whites,4,True
4837,8634,blacks,1,False
4838,8635,blacks,1,False
4839,8636,blacks,5,True
4840,8638,blacks,8,True
4841,8639,blacks,6,False
4842,8641,whites,1,False
4843,8642,whites,6,False
4844,8644,blacks,1,False
4845,8646,whites,5,False
4846,8647,blacks,3,False
4847,8649,whites,2,True
4848,8651,blacks,7,True
4849,8652,blacks,1,False
4850,8655,whites,1,True
4851,8656,blacks,6,False
4852,8657,whites,6,True
4853,8659,blacks,2,False
4854,8661,whites,2,False
4855,8665,blacks,6,True
4856,8667,blacks,8,True
4857,8668,whites,3,False
4858,8670,whites,6,False
4859,8672,blacks,5,False
4860,8673,whites,2,False
4861,8674,blacks,1,False
4862,8675,whites,3,False
4863,8676,blacks,3,False
4864,8679,blacks,3,False
4865,8681,blacks,9,True
4866,8683,whites,2,False
4867,8684,blacks,4,False
4868,8685,blacks,8,False
4869,8686,whites,7,False
4870,8688,whites,7,False
4871,8691,whites,2,False
4872,8694,whites,5,False
4873,8695,whites,1,False
4874,8696,whites,2,False
4875,8700,blacks,9,True
4876,8701,blacks,1,True
4877,8702,whites,6,True
4878,8703,whites,1,False
4879,8705,blacks,9,True
4880,8706,whites,4,True
4881,8707,blacks,10,False
4882,8708,blacks,9,False
4883,8710,blacks,2,False
4884,8712,whites,6,False
4885,8715,blacks,7,True
4886,8716,blacks,1,False
4887,8717,blacks,1,False
4888,8719,whites,1,True
4889,8724,blacks,9,True
4890,8727,whites,1,False
4891,8728,whites,6,False
4892,8729,whites,1,False
4893,8731,whites,1,True
4894,8732,blacks,5,False
4895,8733,blacks,2,False
4896,8735,blacks,1,False
4897,8737,blacks,6,False
4898,8739,whites,3,False
4899,8741,whites,6,True
4900,8742,whites,2,True
4901,8743,blacks,9,True
4902,8744,blacks,7,True
4903,8745,whites,4,False
4904,8746,whites,4,False
4905,8747,whites,9,True
4906,8748,whites,3,True
4907,8752,whites,1,False
4908,8754,whites,5,False
4909,8756,blacks,9,True
4910,8757,whites,3,False
4911,8758,whites,4,True
4912,8759,blacks,2,False
4913,8760,blacks,7,True
4914,8761,whites,2,True
4915,8762,whites,1,False
4916,8764,blacks,6,False
4917,8765,blacks,4,True
4918,8768,blacks,3,False
4919,8773,blacks,6,True
4920,8774,whites,3,False
4921,8775,blacks,9,False
4922,8776,whites,10,True
4923,8777,whites,4,False
4924,8778,whites,1,False
4925,8781,whites,4,True
4926,8783,blacks,7,True
4927,8786,blacks,2,False
4928,8787,whites,6,True
4929,8789,whites,2,False
4930,8791,whites,6,False
4931,8792,whites,2,True
4932,8794,whites,2,False
4933,8797,blacks,5,False
4934,8799,blacks,6,True
4935,8800,whites,4,True
4936,8802,blacks,8,False
4937,8805,blacks,1,False
4938,8813,blacks,2,True
4939,8814,blacks,3,False
4940,8816,whites,2,False
4941,8818,blacks,3,False
4942,8820,blacks,9,True
4943,8821,blacks,10,True
4944,8826,blacks,6,False
4945,8828,whites,2,False
4946,8830,blacks,7,True
4947,8832,blacks,5,True
4948,8834,blacks,8,True
4949,8835,blacks,1,False
4950,8838,whites,4,False
4951,8841,blacks,3,True
4952,8842,whites,3,False
4953,8843,blacks,7,True
4954,8847,blacks,5,True
4955,8849,blacks,5,False
4956,8852,blacks,5,True
4957,8854,blacks,4,False
4958,8855,whites,2,True
4959,8857,whites,5,False
4960,8858,blacks,6,False
4961,8859,blacks,4,True
4962,8861,blacks,9,False
4963,8865,whites,1,False
4964,8867,whites,10,False
4965,8869,blacks,2,False
4966,8871,blacks,4,True
4967,8873,blacks,10,True
4968,8876,blacks,3,False
4969,8877,whites,1,False
4970,8879,blacks,4,False
4971,8881,blacks,10,True
4972,8882,blacks,9,True
4973,8884,whites,1,False
4974,8885,blacks,8,True
4975,8889,whites,2,False
4976,8890,blacks,1,False
4977,8891,whites,4,True
4978,8893,blacks,6,False
4979,8894,blacks,7,False
4980,8897,blacks,1,False
4981,8899,blacks,9,True
4982,8905,whites,1,False
4983,8906,whites,10,True
4984,8908,blacks,4,False
4985,8909,whites,1,False
4986,8910,blacks,4,True
4987,8914,blacks,3,True
4988,8916,blacks,1,False
4989,8918,whites,2,True
4990,8920,blacks,2,True
4991,8921,whites,1,True
4992,8922,whites,1,False
4993,8923,blacks,6,False
4994,8924,blacks,4,True
4995,8925,blacks,5,False
4996,8926,blacks,6,True
4997,8930,blacks,8,True
4998,8933,whites,10,True
4999,8935,blacks,9,False
5000,8936,blacks,1,False
5001,8938,blacks,5,False
5002,8939,blacks,4,False
5003,8941,whites,5,True
5004,8942,whites,4,True
5005,8943,blacks,1,False
5006,8944,blacks,1,False
5007,8945,blacks,7,False
5008,8946,blacks,7,False
5009,8949,blacks,6,False
5010,8954,whites,1,False
5011,8957,blacks,7,True
5012,8960,blacks,4,True
5013,8962,whites,3,False
5014,8964,blacks,4,True
5015,8969,blacks,5,True
5016,8970,whites,1,True
5017,8971,blacks,4,False
5018,8972,blacks,6,True
5019,8973,whites,6,False
5020,8974,blacks,8,False
5021,8976,whites,1,False
5022,8981,whites,4,True
5023,8983,whites,1,False
5024,8988,blacks,2,False
5025,8989,blacks,7,True
5026,8991,blacks,9,True
5027,8992,whites,9,True
5028,8995,whites,8,False
5029,8996,blacks,6,False
5030,8997,blacks,1,False
5031,8998,whites,1,True
5032,8999,blacks,10,True
5033,9003,blacks,4,False
5034,9004,blacks,2,False
5035,9005,whites,5,False
5036,9010,blacks,1,False
5037,9012,whites,1,False
5038,9013,whites,1,False
5039,9018,blacks,8,False
5040,9020,whites,5,True
5041,9022,blacks,4,True
5042,9023,whites,1,False
5043,9027,blacks,8,True
5044,9028,blacks,1,False
5045,9031,blacks,7,True
5046,9032,blacks,6,False
5047,9034,blacks,1,True
5048,9038,blacks,1,False
5049,9039,blacks,3,False
5050,9040,blacks,1,False
5051,9041,whites,1,False
5052,9042,whites,5,False
5053,9043,whites,5,True
5054,9044,blacks,7,True
5055,9045,whites,5,False
5056,9046,whites,5,False
5057,9049,blacks,1,False
5058,9054,blacks,7,True
5059,9056,blacks,6,True
5060,9058,whites,4,True
5061,9060,whites,5,False
5062,9061,blacks,8,True
5063,9062,whites,5,False
5064,9064,blacks,8,True
5065,9067,whites,5,True
5066,9070,whites,7,False
5067,9072,blacks,7,True
5068,9074,blacks,7,False
5069,9076,blacks,2,True
5070,9077,whites,7,False
5071,9080,whites,1,True
5072,9083,blacks,7,True
5073,9085,whites,5,False
5074,9086,blacks,9,True
5075,9087,whites,1,True
5076,9088,whites,2,False
5077,9089,whites,2,False
5078,9092,whites,1,True
5079,9093,blacks,8,False
5080,9094,blacks,8,True
5081,9096,blacks,5,False
5082,9097,blacks,6,True
5083,9099,blacks,3,False
5084,9102,blacks,4,True
5085,9104,blacks,6,False
5086,9106,whites,2,True
5087,9109,whites,6,False
5088,9110,blacks,8,True
5089,9111,blacks,4,True
5090,9112,whites,7,True
5091,9115,whites,7,True
5092,9119,blacks,7,True
5093,9120,blacks,6,False
5094,9123,whites,1,False
5095,9125,whites,2,True
5096,9126,blacks,2,False
5097,9128,whites,9,True
5098,9129,blacks,6,False
5099,9130,blacks,9,True
5100,9132,whites,5,False
5101,9133,whites,5,False
5102,9136,blacks,4,False
5103,9143,whites,2,False
5104,9144,blacks,3,True
5105,9145,blacks,2,True
5106,9146,blacks,5,False
5107,9148,whites,3,False
5108,9150,whites,9,True
5109,9155,whites,7,True
5110,9156,whites,6,True
5111,9157,blacks,10,True
5112,9159,whites,2,True
5113,9160,blacks,9,False
5114,9161,whites,9,False
5115,9163,blacks,8,True
5116,9165,blacks,9,False
5117,9166,blacks,4,False
5118,9167,blacks,3,False
5119,9170,whites,1,False
5120,9172,blacks,7,False
5121,9173,whites,8,False
5122,9174,whites,8,True
5123,9176,whites,1,True
5124,9178,blacks,4,True
5125,9180,blacks,7,False
5126,9182,blacks,7,True
5127,9183,whites,2,False
5128,9185,blacks,2,True
5129,9186,blacks,9,False
5130,9189,whites,2,False
5131,9191,blacks,9,True
5132,9192,blacks,1,False
5133,9196,whites,3,True
5134,9201,blacks,2,True
5135,9202,whites,8,False
5136,9206,blacks,8,True
5137,9207,blacks,2,False
5138,9208,blacks,9,True
5139,9209,blacks,4,True
5140,9212,whites,1,False
5141,9214,blacks,4,False
5142,9215,whites,4,False
5143,9216,whites,1,False
5144,9219,blacks,7,False
5145,9220,whites,1,False
5146,9221,whites,7,True
5147,9224,whites,1,False
5148,9225,blacks,8,True
5149,9226,whites,1,True
5150,9227,whites,2,False
5151,9229,blacks,8,False
5152,9230,whites,5,False
5153,9231,whites,4,False
5154,9232,whites,4,True
5155,9233,blacks,5,False
5156,9234,blacks,2,False
5157,9235,whites,1,False
5158,9238,blacks,1,False
5159,9239,blacks,4,True
5160,9240,blacks,5,True
5161,9241,whites,1,False
5162,9242,whites,1,False
5163,9243,whites,3,False
5164,9244,blacks,3,True
5165,9245,blacks,3,False
5166,9246,whites,1,False
5167,9247,blacks,6,True
5168,9248,blacks,7,False
5169,9253,whites,7,False
5170,9254,blacks,2,False
5171,9255,whites,6,True
5172,9256,whites,9,True
5173,9257,blacks,2,False
5174,9258,whites,1,False
5175,9259,whites,9,True
5176,9260,whites,2,False
5177,9261,blacks,7,True
5178,9262,blacks,8,False
5179,9266,blacks,5,False
5180,9267,whites,2,False
5181,9268,whites,2,True
5182,9269,blacks,2,False
5183,9270,blacks,6,False
5184,9271,whites,1,False
5185,9272,whites,1,False
5186,9273,whites,4,True
5187,9275,blacks,2,False
5188,9276,whites,1,False
5189,9277,blacks,3,False
5190,9279,whites,7,False
5191,9280,whites,4,False
5192,9282,blacks,7,False
5193,9283,whites,1,True
5194,9284,whites,1,False
5195,9285,blacks,2,False
5196,9287,blacks,7,True
5197,9288,whites,4,False
5198,9292,blacks,9,False
5199,9293,blacks,6,True
5200,9296,blacks,9,True
5201,9297,blacks,8,False
5202,9300,whites,5,True
5203,9303,blacks,9,False
5204,9306,blacks,5,True
5205,9307,blacks,9,True
5206,9308,whites,3,True
5207,9310,whites,1,False
5208,9318,blacks,6,True
5209,9319,blacks,6,True
5210,9320,blacks,1,False
5211,9322,blacks,10,True
5212,9323,whites,9,True
5213,9324,whites,6,True
5214,9326,whites,5,True
5215,9327,blacks,9,True
5216,9332,blacks,7,False
5217,9334,blacks,6,True
5218,9335,blacks,2,True
5219,9336,blacks,4,False
5220,9337,whites,5,False
5221,9338,blacks,1,True
5222,9339,whites,2,True
5223,9343,blacks,9,False
5224,9344,blacks,4,True
5225,9346,blacks,6,False
5226,9348,whites,6,False
5227,9350,whites,5,False
5228,9351,blacks,6,False
5229,9352,whites,10,False
5230,9353,whites,3,True
5231,9354,whites,4,False
5232,9357,blacks,4,False
5233,9358,blacks,7,True
5234,9359,whites,1,False
5235,9363,blacks,8,True
5236,9364,blacks,8,False
5237,9367,blacks,9,True
5238,9369,blacks,4,False
5239,9370,blacks,3,True
5240,9372,blacks,9,False
5241,9375,blacks,7,True
5242,9378,whites,9,True
5243,9380,whites,4,False
5244,9381,whites,1,False
5245,9383,blacks,5,False
5246,9386,blacks,4,True
5247,9387,whites,2,False
5248,9388,whites,1,False
5249,9392,whites,5,False
5250,9393,whites,5,True
5251,9394,whites,8,False
5252,9398,blacks,2,True
5253,9401,whites,2,False
